Genome_ID,Gene,Reference_ID,Chromosome_or_Contig,Strand,Reference_hit_group,Start,End,HSP_count,Query_length,Query_covered_bp,Combined_query_coverage,Weighted_percent_identity,Total_bitscore,Best_evalue,Total_alignment_length,Combined_query_coverage_percent,Pass_coverage_filter
GCA_001292635.1,TRI1,TRI1|F_sporotrichioides,JXCE01000207.1,+,1,10377,12233,5,1629,1629,1.0,97.00679780085524,2755,0.0,1637,100.0,True
GCA_037255895.1,TRI101,TRI101|Fusarium_graminearum_PH-1,CP147673.1,+,1,4682767,4685285,2,2469,2469,1.0,99.59492391744234,4509,0.0,2471,100.0,True
GCA_037255895.1,TRI201,TRI201|Fusarium_graminearum_PH-1,CP147673.1,+,1,4680040,4681409,3,1267,1267,1.0,99.36943104806934,2301,0.0,1269,100.0,True
GCA_038181435.1,TRI21,TRI21|F_graminearum_PH-1,CP151263.1,+,1,864807,865603,1,827,794,0.9600967351874244,80.893,616,1.33e-175,806,96.00967351874245,True
GCA_038181435.1,TRI22,TRI22|Fusarium_graminearum_PH-1,CP151266.1,-,1,428026,429753,3,1681,1550,0.9220701963117193,87.00095752895754,1751,0.0,1554,92.20701963117193,True
GCA_038181435.1,TRI101,TRI101|Fusarium_graminearum_PH-1,CP151266.1,+,1,434184,436488,2,2469,2278,0.9226407452409883,84.25883165719283,2191,0.0,2287,92.26407452409883,True
GCA_041870755.1,TRI5,TRI5|Fusarium_graminearum,CP167250.1,-,1,3744731,3745199,1,1128,469,0.4157801418439716,89.552,595,1.9600000000000002e-169,469,41.57801418439716,False
GCA_041870755.1,TRI5,TRI5|Fsporotrichioides_NRRL3299,CP167250.1,-,1,3744006,3745199,1,1185,1185,1.0,88.107,1410,0.0,1194,100.0,True
GCA_041870755.1,TRI5,TRI5|Fusarium_pseudograminearum_CS3096,CP167250.1,-,1,3744739,3745199,1,1128,461,0.40868794326241137,89.371,580,5.48e-165,461,40.86879432624114,False
GCA_041870755.1,TRI5,TRI5|Fusarium_poae,CP167250.1,-,1,3744006,3745199,2,1134,1134,1.0,93.29782098765432,1675,0.0,1134,100.0,True
GCA_041870755.1,TRI6,TRI6|Fusarium_graminearum,CP167250.1,-,1,3748027,3748713,2,657,657,1.0,87.42395,760,1.8599999999999998e-172,660,100.0,True
GCA_041870755.1,TRI6,TRI6|Fusarium_sporotrichioides,CP167250.1,-,1,3748631,3748713,1,657,83,0.1263318112633181,93.976,126,1.7699999999999999e-28,83,12.633181126331811,False
GCA_041870755.1,TRI6,TRI6|Fusarium_pseudograminearum_CS3096,CP167250.1,-,1,3748027,3748587,1,657,561,0.8538812785388128,86.655,621,1.85e-177,562,85.38812785388129,True
GCA_041870755.1,TRI6,TRI6|Fusarium_poae,CP167250.1,-,1,3748027,3748713,1,693,693,1.0,93.362,1020,0.0,693,100.0,True
GCA_041870755.1,TRI8,TRI8|Fusarium_graminearum_PH-1,CP167250.1,+,1,3757184,3758527,1,1338,1338,1.0,81.643,1103,0.0,1351,100.0,True
GCA_041870755.1,TRI8,TRI8|Fusarium_sporotrichioides,CP167250.1,+,1,3757184,3758527,1,1344,1344,1.0,88.262,1607,0.0,1346,100.0,True
GCA_041870755.1,TRI8,TRI8|Fusarium_pseudograminearum_CS3096,CP167250.1,+,1,3757184,3758453,1,1299,1258,0.968437259430331,80.863,983,0.0,1275,96.84372594303309,True
GCA_041870755.1,TRI8,TRI8|Fusarium_poae,CP167250.1,+,1,3757184,3758527,1,1341,1341,1.0,91.295,1831,0.0,1344,100.0,True
GCA_041870755.1,TRI11,TRI11|Fusarium_graminearum_PH-1,CP167250.1,+,1,3738569,3740191,3,1479,1105,0.7471264367816092,87.78282624434388,1295,0.0,1105,74.71264367816092,True
GCA_041870755.1,TRI11,TRI11|Fusarium_sporotrichioides,CP167250.1,+,1,3738467,3740191,1,1722,1722,1.0,86.848,1925,0.0,1726,100.0,True
GCA_041870755.1,TRI11,TRI11|Fusarium_pseudograminearum,CP167250.1,+,1,3738569,3740191,4,1479,1423,0.9621365787694388,87.85081179775281,1672,0.0,1424,96.21365787694388,True
GCA_041870755.1,TRI11,TRI11|Fusarium_poae,CP167250.1,+,1,3738565,3740191,4,1479,1431,0.9675456389452333,94.56453101045295,2219,0.0,1435,96.75456389452333,True
GCA_041870755.1,TRI12,TRI12|Fusarium_sporotrichioides,CP167250.1,+,1,3735991,3737887,1,1902,1902,1.0,81.751,1580,0.0,1907,100.0,True
GCA_041870755.1,TRI12,TRI12|Fusarium_pseudograminearum,CP167250.1,+,1,3736675,3737372,1,1797,698,0.3884251530328325,79.513,497,9.12e-140,698,38.84251530328325,False
GCA_041870755.1,TRI12,TRI12|Fusarium_poae,CP167250.1,+,1,3736001,3737890,3,1800,1786,0.9922222222222222,92.44132922732364,2552,0.0,1786,99.22222222222223,True
GCA_041870755.1,TRI13,TRI13|Fusarium_poae,CP167250.1,+,1,3733427,3735251,2,1764,1764,1.0,90.71357078142695,2354,0.0,1766,100.0,True
GCA_041870755.1,TRI7,TRI7|Fusarium_poae,CP167250.1,-,1,3755092,3756507,2,1398,1366,0.977110157367668,91.81270175438596,1907,0.0,1368,97.71101573676681,True
GCA_041870755.1,TRI3,TRI3|Fusarium_pseudograminearum_CS3096,CP167250.1,-,1,3752439,3753373,2,1554,611,0.39317889317889315,85.78460294117646,647,6.12e-136,612,39.31788931788932,False
GCA_041870755.1,TRI3,TRI3|Fusarium_poae,CP167250.1,-,1,3752439,3754206,3,1560,1386,0.8884615384615384,91.34808579668348,1896,0.0,1387,88.84615384615384,True
GCA_041870755.1,TRI4,TRI4|F_graminearum_PH-1,CP167250.1,+,1,3749859,3751087,2,1563,1170,0.7485604606525912,85.31161656703671,1209,0.0,1171,74.85604606525912,True
GCA_041870755.1,TRI4,TRI4|Fusarium_pseudograminearum,CP167250.1,+,1,3749846,3751094,2,1563,1191,0.761996161228407,83.68171799163179,1124,0.0,1195,76.1996161228407,True
GCA_041870755.1,TRI4,TRI4|Fusarium_poae,CP167250.1,+,1,3749828,3751568,4,1563,1563,1.0,92.79799681325686,2274,0.0,1569,100.0,True
GCA_041870755.1,TRI10,TRI10|Fusarium_pseudograminearum_CS3096,CP167250.1,-,1,3742977,3743355,1,1263,379,0.3000791765637371,88.91800000000002,468,4.999999999999999e-131,379,30.00791765637371,False
GCA_041870755.1,TRI10,TRI10|Fusarium_poae,CP167250.1,-,1,3742016,3743355,2,1263,1263,1.0,91.85741501976285,1766,0.0,1265,100.0,True
GCA_041870755.1,TRI9,TRI9|F_graminearum_PH-1,CP167250.1,+,1,3741271,3741402,1,132,132,1.0,88.636,161,8.36e-40,132,100.0,True
GCA_041870755.1,TRI9,TRI9|XM_044858471.1:1-132,CP167250.1,+,1,3741271,3741402,1,132,132,1.0,96.212,217,1.76e-56,132,100.0,True
GCA_041870755.1,TRI14,TRI14|F_graminearum_PH-1,CP167250.1,-,1,3731457,3732353,1,1116,897,0.803763440860215,87.514,1037,0.0,897,80.3763440860215,True
GCA_041870755.1,TRI14,TRI14|F_poae,CP167250.1,-,1,3731431,3732356,1,928,926,0.9978448275862069,92.549,1328,0.0,926,99.78448275862068,True
GCA_041870755.1,TRI16,TRI16|TRI16_Fsporotrichioides_,CP167249.1,-,1,62720,63945,1,1482,1226,0.8272604588394062,88.427,1478,0.0,1227,82.72604588394063,True
GCA_041870755.1,TRI17,TRI17|F_graminearum_PH-1,CP167251.1,-,1,3918855,3919606,1,756,756,1.0,92.19599999999998,1066,0.0,756,100.0,True
GCA_041870755.1,TRI20,TRI20|F_graminearum_PH-1,CP167251.1,+,1,3930532,3931229,1,749,698,0.931909212283044,87.268,797,0.0,699,93.1909212283044,True
GCA_041870755.1,TRI21,TRI21|F_graminearum_PH-1,CP167251.1,-,1,3933780,3934573,1,827,794,0.9600967351874244,92.065,1118,0.0,794,96.00967351874245,True
GCA_041870755.1,TRI22,TRI22|Fusarium_graminearum_PH-1,CP167250.1,-,1,4484939,4486730,3,1681,1678,0.9982153480071386,92.34430801186944,2379,0.0,1685,99.82153480071386,True
GCA_041870755.1,TRI101,TRI101|Fusarium_graminearum_PH-1,CP167250.1,+,1,4490950,4493449,2,2469,2467,0.9991899554475496,90.90193732308936,3299,0.0,2473,99.91899554475496,True
GCA_041870755.1,TRI201,TRI201|Fusarium_graminearum_PH-1,CP167250.1,+,1,4488242,4489610,3,1267,1266,0.9992107340173638,90.82341019607843,1692,0.0,1275,99.92107340173638,True
GCA_046056315.1,TRI1,TRI1|F_poae_DAOMC252244,CM100254.1,-,1,60588,62349,5,1536,1536,1.0,99.80702316602317,2854,0.0,1554,100.0,True
GCA_046056315.1,TRI5,TRI5|Fusarium_graminearum,CM100255.1,+,1,5867757,5868948,2,1128,1126,0.99822695035461,86.88368221830987,1260,0.0,1136,99.822695035461,True
GCA_046056315.1,TRI5,TRI5|Fsporotrichioides_NRRL3299,CM100255.1,+,1,5867757,5868950,1,1185,1185,1.0,88.526,1437,0.0,1194,100.0,True
GCA_046056315.1,TRI5,TRI5|Fusarium_pseudograminearum_CS3096,CM100255.1,+,1,5867757,5868950,2,1128,1120,0.9929078014184397,86.95625909494233,1261,0.0,1127,99.29078014184397,True
GCA_046056315.1,TRI5,TRI5|Fusarium_poae,CM100255.1,+,1,5867757,5868950,2,1134,1134,1.0,100.0,2096,0.0,1134,100.0,True
GCA_046056315.1,TRI6,TRI6|Fusarium_graminearum,CM100255.1,+,1,5862027,5862695,1,657,657,1.0,85.351,682,0.0,669,100.0,True
GCA_046056315.1,TRI6,TRI6|Fusarium_graminearum,CM100258.1,+,1,1112374,1113054,2,657,651,0.9908675799086758,87.6151009174312,760,1.02e-170,654,99.08675799086758,True
GCA_046056315.1,TRI6,TRI6|Fusarium_sporotrichioides,CM100255.1,+,1,5862027,5862695,1,657,657,1.0,84.478,649,0.0,670,100.0,True
GCA_046056315.1,TRI6,TRI6|Fusarium_sporotrichioides,CM100258.1,+,1,1112374,1113054,1,657,651,0.9908675799086758,83.554,610,4.69e-174,681,99.08675799086758,True
GCA_046056315.1,TRI6,TRI6|Fusarium_pseudograminearum_CS3096,CM100255.1,+,1,5862027,5862695,1,657,657,1.0,86.119,710,0.0,670,100.0,True
GCA_046056315.1,TRI6,TRI6|Fusarium_pseudograminearum_CS3096,CM100258.1,+,1,1112374,1113054,2,657,651,0.9908675799086758,88.24425496183206,783,4.66e-179,655,99.08675799086758,True
GCA_046056315.1,TRI6,TRI6|Fusarium_poae,CM100255.1,+,1,5862027,5862695,1,693,693,1.0,96.537,1125,0.0,693,100.0,True
GCA_046056315.1,TRI6,TRI6|Fusarium_poae,CM100258.1,+,1,1112374,1113054,1,693,687,0.9913419913419913,93.013,998,0.0,687,99.13419913419914,True
GCA_046056315.1,TRI8,TRI8|Fusarium_graminearum_PH-1,CM100255.1,-,1,5851507,5852847,1,1338,1338,1.0,80.222,994,0.0,1350,100.0,True
GCA_046056315.1,TRI8,TRI8|Fusarium_sporotrichioides,CM100255.1,-,1,5851507,5852847,1,1344,1344,1.0,84.918,1354,0.0,1346,100.0,True
GCA_046056315.1,TRI8,TRI8|Fusarium_poae,CM100255.1,-,1,5851507,5852847,1,1341,1341,1.0,100.0,2477,0.0,1341,100.0,True
GCA_046056315.1,TRI11,TRI11|Fusarium_graminearum_PH-1,CM100255.1,-,1,5873076,5874488,2,1479,952,0.6436781609195402,86.97477941176471,1073,0.0,952,64.36781609195403,False
GCA_046056315.1,TRI11,TRI11|Fusarium_sporotrichioides,CM100255.1,-,1,5872858,5874590,1,1722,1722,1.0,86.11,1855,0.0,1735,100.0,True
GCA_046056315.1,TRI11,TRI11|Fusarium_pseudograminearum,CM100255.1,-,1,5873076,5874488,3,1479,1267,0.8566599053414469,87.00782440944883,1428,0.0,1270,85.66599053414468,True
GCA_046056315.1,TRI11,TRI11|Fusarium_poae,CM100255.1,-,1,5872858,5874492,4,1479,1431,0.9675456389452333,99.79177669902913,2647,0.0,1442,96.75456389452333,True
GCA_046056315.1,TRI12,TRI12|Fusarium_pseudograminearum,CM100255.1,-,1,5875735,5877116,2,1797,1326,0.7378964941569283,80.15032631578947,987,1.36e-148,1330,73.78964941569282,True
GCA_046056315.1,TRI12,TRI12|Fusarium_poae,CM100255.1,-,1,5875209,5877116,3,1800,1799,0.9994444444444445,99.94455388888888,3321,0.0,1800,99.94444444444444,True
GCA_046056315.1,TRI13,TRI13|Fusarium_poae,CM100255.1,-,1,5877839,5879663,2,1764,1764,1.0,100.0,3262,0.0,1766,100.0,True
GCA_046056315.1,TRI7,TRI7|Fusarium_poae,CM100255.1,+,1,5853488,5854933,2,1398,1398,1.0,100.0,2587,0.0,1400,100.0,True
GCA_046056315.1,TRI3,TRI3|Fusarium_pseudograminearum_CS3096,CM100255.1,+,1,5856463,5857239,1,1554,771,0.49613899613899615,81.491,632,2.4199999999999997e-180,778,49.61389961389961,False
GCA_046056315.1,TRI3,TRI3|Fusarium_poae,CM100255.1,+,1,5856451,5858230,4,1560,1529,0.9801282051282051,99.93469562377531,2822,0.0,1531,98.01282051282051,True
GCA_046056315.1,TRI4,TRI4|F_graminearum_PH-1,CM100255.1,-,1,5859107,5860544,2,1563,1142,0.7306461932181701,86.00184776902887,1223,0.0,1143,73.06461932181702,True
GCA_046056315.1,TRI4,TRI4|Fusarium_pseudograminearum,CM100255.1,-,1,5859107,5860544,2,1563,1149,0.7351247600767754,85.82656869565217,1220,0.0,1150,73.51247600767753,True
GCA_046056315.1,TRI4,TRI4|Fusarium_poae,CM100255.1,-,1,5859107,5860848,4,1563,1563,1.0,99.93621159974506,2894,0.0,1569,100.0,True
GCA_046056315.1,TRI10,TRI10|Fusarium_pseudograminearum_CS3096,CM100255.1,+,1,5869648,5870981,2,1263,1257,0.995249406175772,85.47620952380953,1314,0.0,1260,99.5249406175772,True
GCA_046056315.1,TRI10,TRI10|Fusarium_poae,CM100255.1,+,1,5869648,5870987,2,1263,1263,1.0,100.0,2338,0.0,1265,100.0,True
GCA_046056315.1,TRI9,TRI9|XM_044858471.1:1-132,CM100255.1,-,1,5871595,5871726,1,132,132,1.0,100.0,244,9.45e-65,132,100.0,True
GCA_046056315.1,TRI14,TRI14|F_graminearum_PH-1,CM100255.1,+,1,5880735,5881625,1,1116,891,0.7983870967741935,87.991,1053,0.0,891,79.83870967741935,True
GCA_046056315.1,TRI14,TRI14|F_poae,CM100255.1,+,1,5880735,5881662,1,928,928,1.0,100.0,1714,0.0,928,100.0,True
GCA_046056315.1,TRI17,TRI17|F_graminearum_PH-1,CM100256.1,-,1,3658198,3658952,1,756,741,0.9801587301587301,89.68299999999999,950,0.0,756,98.01587301587301,True
GCA_046056315.1,TRI20,TRI20|F_graminearum_PH-1,CM100256.1,+,1,3669525,3670225,1,749,698,0.931909212283044,87.179,793,0.0,702,93.1909212283044,True
GCA_046056315.1,TRI21,TRI21|F_graminearum_PH-1,CM100256.1,-,1,3672799,3673592,1,827,794,0.9600967351874244,91.688,1101,0.0,794,96.00967351874245,True
GCA_046056315.1,TRI22,TRI22|Fusarium_graminearum_PH-1,CM100255.1,-,1,5057710,5059397,3,1681,1557,0.9262343842950624,93.08129404228059,2285,0.0,1561,92.62343842950625,True
GCA_046056315.1,TRI101,TRI101|Fusarium_graminearum_PH-1,CM100255.1,+,1,5063647,5066169,2,2469,2467,0.9991899554475496,90.99360056542812,3330,0.0,2476,99.91899554475496,True
GCA_046056315.1,TRI201,TRI201|Fusarium_graminearum_PH-1,CM100255.1,+,1,5060926,5061817,2,1267,840,0.6629834254143646,93.69776099881095,1261,0.0,841,66.29834254143645,False
GCA_047716405.1,TRI17,TRI17|F_graminearum_PH-1,JBLAUX010000012.1,+,1,828281,829013,1,756,733,0.9695767195767195,81.092,568,2.7800000000000002e-161,751,96.95767195767195,True
GCA_047716405.1,TRI21,TRI21|F_graminearum_PH-1,JBLAUX010000012.1,+,1,812763,813556,1,827,794,0.9600967351874244,86.776,885,0.0,794,96.00967351874245,True
GCA_047716405.1,TRI22,TRI22|Fusarium_graminearum_PH-1,JBLAUX010000001.1,-,1,1385523,1387261,3,1681,1566,0.9315883402736467,90.1690688791484,2074,0.0,1597,93.15883402736466,True
GCA_047716405.1,TRI101,TRI101|Fusarium_graminearum_PH-1,JBLAUX010000001.1,+,1,1391522,1394039,2,2469,2467,0.9991899554475496,86.84965832997177,2755,0.0,2479,99.91899554475496,True
GCA_047716405.1,TRI201,TRI201|Fusarium_graminearum_PH-1,JBLAUX010000001.1,+,1,1388819,1389710,2,1267,840,0.6629834254143646,88.34688585017835,1011,0.0,841,66.29834254143645,False
GCA_050859235.1,TRI21,TRI21|F_graminearum_PH-1,CM116341.1,-,1,4178607,4179403,1,827,794,0.9600967351874244,80.841,610,6.11e-174,809,96.00967351874245,True
GCA_050859235.1,TRI22,TRI22|Fusarium_graminearum_PH-1,CM116345.1,-,1,489065,490588,2,1681,1401,0.8334324806662701,87.25044230769231,1601,0.0,1404,83.34324806662701,True
GCA_050859235.1,TRI101,TRI101|Fusarium_graminearum_PH-1,CM116345.1,+,1,495224,497528,2,2469,2278,0.9226407452409883,84.39014997813729,2208,0.0,2287,92.26407452409883,True
GCA_050916195.1,TRI1,TRI1|F_pseudograminearum_CS3096,CP099494.1,+,1,436937,438690,5,1539,1539,1.0,97.53738107582632,2642,0.0,1543,100.0,True
GCA_050916195.1,TRI5,TRI5|Fusarium_graminearum,CP099493.1,+,1,5465325,5466513,2,1128,1128,1.0,95.1240815602837,1779,0.0,1128,100.0,True
GCA_050916195.1,TRI5,TRI5|Fsporotrichioides_NRRL3299,CP099493.1,+,1,5465325,5466511,1,1185,1183,0.9983122362869198,85.055,1203,0.0,1191,99.83122362869197,True
GCA_050916195.1,TRI5,TRI5|Fusarium_pseudograminearum_CS3096,CP099493.1,+,1,5465325,5466511,2,1128,1126,0.99822695035461,94.5825861456483,1743,0.0,1126,99.822695035461,True
GCA_050916195.1,TRI5,TRI5|Fusarium_poae,CP099493.1,+,1,5465325,5466511,2,1134,1132,0.9982363315696648,86.40752603706973,1233,0.0,1133,99.82363315696648,True
GCA_050916195.1,TRI6,TRI6|Fusarium_graminearum,CP099493.1,+,1,5461745,5462401,1,657,657,1.0,95.434,1048,0.0,657,100.0,True
GCA_050916195.1,TRI6,TRI6|Fusarium_sporotrichioides,CP099493.1,+,1,5461745,5462401,1,657,657,1.0,84.394,643,0.0,660,100.0,True
GCA_050916195.1,TRI6,TRI6|Fusarium_pseudograminearum_CS3096,CP099493.1,+,1,5461745,5462401,1,657,657,1.0,98.326,1153,0.0,657,100.0,True
GCA_050916195.1,TRI6,TRI6|Fusarium_poae,CP099493.1,+,1,5461745,5462401,2,693,664,0.9581529581529582,87.9702105263158,785,4.2000000000000004e-179,665,95.81529581529583,True
GCA_050916195.1,TRI8,TRI8|Fusarium_graminearum_PH-1,CP099493.1,-,1,5454228,5455493,1,1338,1272,0.9506726457399103,86.991,1424,0.0,1276,95.06726457399103,True
GCA_050916195.1,TRI8,TRI8|Fusarium_sporotrichioides,CP099493.1,-,1,5454237,5455493,1,1344,1269,0.9441964285714286,81.113,998,0.0,1276,94.41964285714286,True
GCA_050916195.1,TRI8,TRI8|Fusarium_pseudograminearum_CS3096,CP099493.1,-,1,5454195,5455493,1,1299,1299,1.0,97.691,2233,0.0,1299,100.0,True
GCA_050916195.1,TRI8,TRI8|Fusarium_poae,CP099493.1,-,1,5454237,5455493,1,1341,1266,0.9440715883668904,79.593,883,0.0,1279,94.40715883668904,True
GCA_050916195.1,TRI11,TRI11|Fusarium_graminearum_PH-1,CP099493.1,-,1,5470600,5472227,4,1479,1424,0.9628127112914131,94.03062991573033,2161,0.0,1424,96.28127112914132,True
GCA_050916195.1,TRI11,TRI11|Fusarium_sporotrichioides,CP099493.1,-,1,5470600,5472336,1,1722,1722,1.0,84.268,1670,0.0,1748,100.0,True
GCA_050916195.1,TRI11,TRI11|Fusarium_pseudograminearum,CP099493.1,-,1,5470600,5472232,4,1479,1429,0.9661933739012847,96.78076207137856,2387,0.0,1429,96.61933739012846,True
GCA_050916195.1,TRI11,TRI11|Fusarium_poae,CP099493.1,-,1,5470822,5472227,3,1479,1270,0.8586883029073699,86.64549882168107,1406,0.0,1273,85.86883029073698,True
GCA_050916195.1,TRI12,TRI12|Fusarium_graminearum,CP099493.1,-,1,5472902,5474883,3,1872,1858,0.9925213675213675,90.58635556750941,2463,0.0,1859,99.25213675213675,True
GCA_050916195.1,TRI12,TRI12|Fusarium_sporotrichioides,CP099493.1,-,1,5473000,5474861,1,1902,1861,0.9784437434279706,79.712,1327,0.0,1878,97.84437434279705,True
GCA_050916195.1,TRI12,TRI12|Fusarium_pseudograminearum,CP099493.1,-,1,5472978,5474883,3,1797,1797,1.0,95.82854949944382,2906,0.0,1798,100.0,True
GCA_050916195.1,TRI3,TRI3|Fusarium_pseudograminearum_CS3096,CP099493.1,+,1,5456103,5457871,4,1554,1519,0.9774774774774775,97.58787353324642,2629,0.0,1534,97.74774774774775,True
GCA_050916195.1,TRI3,TRI3|Fusarium_poae,CP099493.1,+,1,5456116,5457412,2,1560,1247,0.7993589743589744,83.26664371497198,1141,0.0,1249,79.93589743589745,True
GCA_050916195.1,TRI4,TRI4|F_graminearum_PH-1,CP099493.1,-,1,5458827,5460570,4,1563,1556,0.9955214331413947,97.68939281129654,2680,0.0,1558,99.55214331413947,True
GCA_050916195.1,TRI4,TRI4|Fusarium_pseudograminearum,CP099493.1,-,1,5458827,5460570,4,1563,1563,1.0,97.19052873563217,2648,0.0,1566,100.0,True
GCA_050916195.1,TRI4,TRI4|Fusarium_poae,CP099493.1,-,1,5458827,5460266,2,1563,1142,0.7306461932181701,85.91429921259842,1218,0.0,1143,73.06461932181702,True
GCA_050916195.1,TRI10,TRI10|Fusarium_pseudograminearum_CS3096,CP099493.1,+,1,5467221,5468588,2,1263,1258,0.9960411718131433,93.3389516256939,1865,0.0,1261,99.60411718131434,True
GCA_050916195.1,TRI10,TRI10|Fusarium_poae,CP099493.1,+,1,5467221,5468587,2,1263,1257,0.995249406175772,85.2383,1295,0.0,1260,99.5249406175772,True
GCA_050916195.1,TRI9,TRI9|F_graminearum_PH-1,CP099493.1,-,1,5469195,5469326,1,132,132,1.0,97.727,228,8.12e-60,132,100.0,True
GCA_050916195.1,TRI9,TRI9|XM_044858471.1:1-132,CP099493.1,-,1,5469195,5469326,1,132,132,1.0,88.636,161,8.35e-40,132,100.0,True
GCA_050916195.1,TRI14,TRI14|F_graminearum_PH-1,CP099493.1,+,1,5478035,5479208,2,1116,1116,1.0,99.10516994633274,2010,0.0,1118,100.0,True
GCA_050916195.1,TRI14,TRI14|F_poae,CP099493.1,+,1,5478279,5479169,1,928,891,0.9601293103448276,87.654,1037,0.0,891,96.01293103448276,True
GCA_050916195.1,TRI17,TRI17|F_graminearum_PH-1,CP099492.1,-,1,3676953,3677709,1,756,756,1.0,99.604,1380,0.0,757,100.0,True
GCA_050916195.1,TRI20,TRI20|F_graminearum_PH-1,CP099492.1,+,1,3690001,3690698,1,749,698,0.931909212283044,99.427,1267,0.0,698,93.1909212283044,True
GCA_050916195.1,TRI21,TRI21|F_graminearum_PH-1,CP099492.1,-,1,3693315,3694108,1,827,794,0.9600967351874244,99.118,1428,0.0,794,96.00967351874245,True
GCA_050916195.1,TRI22,TRI22|Fusarium_graminearum_PH-1,CP099493.1,-,1,4693479,4695291,3,1681,1681,1.0,98.99096023738873,3014,0.0,1685,100.0,True
GCA_050916195.1,TRI101,TRI101|Fusarium_graminearum_PH-1,CP099493.1,+,1,4699568,4702084,2,2469,2467,0.9991899554475496,97.20496395301743,4178,0.0,2469,99.91899554475496,True
GCA_050916195.1,TRI201,TRI201|Fusarium_graminearum_PH-1,CP099493.1,+,1,4696833,4698202,3,1267,1267,1.0,99.29061780929867,2295,0.0,1269,100.0,True
GCA_051903665.1,TRI1,TRI1|F_pseudograminearum_CS3096,CM122890.1,+,1,345129,346881,5,1539,1539,1.0,97.86119896305897,2670,0.0,1543,100.0,True
GCA_051903665.1,TRI5,TRI5|Fusarium_graminearum,CM122891.1,+,1,5510905,5512082,2,1128,1126,0.99822695035461,95.0265159857904,1770,0.0,1126,99.822695035461,True
GCA_051903665.1,TRI5,TRI5|Fsporotrichioides_NRRL3299,CM122891.1,+,1,5510905,5512084,1,1185,1185,1.0,84.228,1142,0.0,1192,100.0,True
GCA_051903665.1,TRI5,TRI5|Fusarium_pseudograminearum_CS3096,CM122891.1,+,1,5510905,5512084,2,1128,1128,1.0,95.30160638297872,1791,0.0,1128,100.0,True
GCA_051903665.1,TRI5,TRI5|Fusarium_poae,CM122891.1,+,1,5510905,5512084,2,1134,1134,1.0,86.44377376760563,1237,0.0,1136,100.0,True
GCA_051903665.1,TRI6,TRI6|Fusarium_graminearum,CM122891.1,+,1,5507322,5507978,1,657,657,1.0,95.593,1053,0.0,658,100.0,True
GCA_051903665.1,TRI6,TRI6|Fusarium_sporotrichioides,CM122891.1,+,1,5507322,5507978,1,657,657,1.0,83.359,604,1.79e-172,661,100.0,True
GCA_051903665.1,TRI6,TRI6|Fusarium_pseudograminearum_CS3096,CM122891.1,+,1,5507322,5507978,1,657,657,1.0,96.049,1070,0.0,658,100.0,True
GCA_051903665.1,TRI6,TRI6|Fusarium_poae,CM122891.1,+,1,5507322,5507978,2,693,664,0.9581529581529582,87.2183007518797,756,1.9e-172,665,95.81529581529583,True
GCA_051903665.1,TRI8,TRI8|Fusarium_graminearum_PH-1,CM122891.1,-,1,5497267,5498601,1,1338,1338,1.0,88.49,1615,0.0,1338,100.0,True
GCA_051903665.1,TRI8,TRI8|Fusarium_pseudograminearum_CS3096,CM122891.1,-,1,5497340,5498601,1,1299,1259,0.9692070823710547,89.652,1602,0.0,1266,96.92070823710547,True
GCA_051903665.1,TRI8,TRI8|Fusarium_poae,CM122891.1,-,1,5497267,5498601,1,1341,1341,1.0,80.562,1014,0.0,1353,100.0,True
GCA_051903665.1,TRI11,TRI11|Fusarium_graminearum_PH-1,CM122891.1,-,1,5516058,5517690,4,1479,1423,0.9621365787694388,93.81606957132817,2143,0.0,1423,96.21365787694388,True
GCA_051903665.1,TRI11,TRI11|Fusarium_sporotrichioides,CM122891.1,-,1,5516058,5517795,1,1722,1720,0.9988385598141696,84.668,1709,0.0,1748,99.88385598141696,True
GCA_051903665.1,TRI11,TRI11|Fusarium_pseudograminearum,CM122891.1,-,1,5516058,5517686,4,1479,1419,0.9594320486815415,93.7983974630021,2136,0.0,1419,95.94320486815415,True
GCA_051903665.1,TRI11,TRI11|Fusarium_poae,CM122891.1,-,1,5516283,5517686,3,1479,1266,0.8559837728194726,87.53939668769715,1464,0.0,1268,85.59837728194725,True
GCA_051903665.1,TRI12,TRI12|Fusarium_graminearum,CM122891.1,-,1,5518389,5520346,3,1872,1842,0.9839743589743589,91.17516892257716,2504,0.0,1847,98.3974358974359,True
GCA_051903665.1,TRI12,TRI12|Fusarium_sporotrichioides,CM122891.1,-,1,5518455,5520313,1,1902,1862,0.9789695057833859,80.192,1380,0.0,1873,97.89695057833859,True
GCA_051903665.1,TRI12,TRI12|Fusarium_pseudograminearum,CM122891.1,-,1,5518442,5520346,3,1797,1797,1.0,91.72674847307053,2499,0.0,1801,100.0,True
GCA_051903665.1,TRI12,TRI12|Fusarium_poae,CM122891.1,-,1,5519729,5520346,1,1800,615,0.3416666666666667,80.484,468,6.9e-131,620,34.166666666666664,False
GCA_051903665.1,TRI7,TRI7|Fusarium_poae,CM122891.1,+,1,5499248,5500670,2,1398,1378,0.9856938483547926,81.14148554913294,1095,0.0,1384,98.56938483547926,True
GCA_051903665.1,TRI3,TRI3|Fusarium_pseudograminearum_CS3096,CM122891.1,+,1,5501468,5503230,4,1554,1519,0.9774774774774775,91.36094960732983,2093,0.0,1528,97.74774774774775,True
