Genome_ID,Species,Chemotype,Toxin_System,Chromosome_or_Contig,Locus_ID,Local_Locus_Number,Gene,Start,End,Strand,Gap_to_previous,Gap_to_next,Multiple_hits_for_gene,Multiple_contigs_for_gene,Representative_HSP_count,Query_length,Query_covered_bp,Combined_query_coverage_percent,Weighted_percent_identity,Total_bitscore,Best_evalue
GCF_020744385.1,Fusarium flagelliforme,Not reported ,TRI,NW_025763509.1,GCF_020744385.1|NW_025763509.1|L1,1,TRI101,620920,623242,+,4566.0,,False,False,2,2469,2278,92.26407452409885,88.57498175499566,2782,0.0
GCF_020744385.1,Fusarium flagelliforme,Not reported ,TRI,NW_025763509.1,GCF_020744385.1|NW_025763509.1|L2,2,TRI5,2071527,2072627,-,,5496.0,False,False,1,1185,1109,93.58649789029536,80.59,839,0.0
GCF_020744385.1,Fusarium flagelliforme,Not reported ,TRI,NW_025763509.1,GCF_020744385.1|NW_025763509.1|L2,2,TRI4,2078124,2079308,+,5496.0,,False,False,2,1563,1133,72.48880358285349,79.52549912126538,803,0.0
GCF_050947815.1,Fusarium sambucinum,T-2/HT-2 *,TRI,NC_139292.1,GCF_050947815.1|NC_139292.1|L1,1,TRI17,3947996,3948747,-,,10946.0,False,False,1,756,756,100.0,92.19599999999998,1066,0.0
GCF_050947815.1,Fusarium sambucinum,T-2/HT-2 *,TRI,NC_139292.1,GCF_050947815.1|NC_139292.1|L1,1,TRI20,3959694,3960391,+,10946.0,2550.0,False,False,1,749,698,93.1909212283044,87.268,797,0.0
GCF_050947815.1,Fusarium sambucinum,T-2/HT-2 *,TRI,NC_139292.1,GCF_050947815.1|NC_139292.1|L1,1,TRI21,3962942,3963735,-,2550.0,,False,False,1,827,794,96.00967351874245,92.065,1118,0.0
GCF_050947815.1,Fusarium sambucinum,T-2/HT-2 *,TRI,NC_139293.1,GCF_050947815.1|NC_139293.1|L1,1,TRI14,3756792,3757717,-,,1070.0,False,False,1,928,926,99.78448275862068,92.549,1328,0.0
GCF_050947815.1,Fusarium sambucinum,T-2/HT-2 *,TRI,NC_139293.1,GCF_050947815.1|NC_139293.1|L1,1,TRI13,3758788,3760612,+,1070.0,739.0,False,False,2,1764,1764,100.0,90.71336126840318,2354,0.0
GCF_050947815.1,Fusarium sambucinum,T-2/HT-2 *,TRI,NC_139293.1,GCF_050947815.1|NC_139293.1|L1,1,TRI12,3761352,3763251,+,739.0,576.0,False,False,1,1902,1902,100.0,81.751,1580,0.0
GCF_050947815.1,Fusarium sambucinum,T-2/HT-2 *,TRI,NC_139293.1,GCF_050947815.1|NC_139293.1|L1,1,TRI11,3763828,3765552,+,576.0,1079.0,False,False,1,1722,1722,100.0,86.85599999999998,1925,0.0
GCF_050947815.1,Fusarium sambucinum,T-2/HT-2 *,TRI,NC_139293.1,GCF_050947815.1|NC_139293.1|L1,1,TRI9,3766632,3766763,+,1079.0,613.0,False,False,1,132,132,100.0,96.212,217,1.77e-56
GCF_050947815.1,Fusarium sambucinum,T-2/HT-2 *,TRI,NC_139293.1,GCF_050947815.1|NC_139293.1|L1,1,TRI10,3767377,3768716,-,613.0,714.0,False,False,2,1263,1263,100.0,91.46264743083005,1739,0.0
GCF_050947815.1,Fusarium sambucinum,T-2/HT-2 *,TRI,NC_139293.1,GCF_050947815.1|NC_139293.1|L1,1,TRI5,3769431,3770578,-,714.0,2869.0,False,False,1,1185,1142,96.37130801687763,88.616,1389,0.0
GCF_050947815.1,Fusarium sambucinum,T-2/HT-2 *,TRI,NC_139293.1,GCF_050947815.1|NC_139293.1|L1,1,TRI6,3773448,3774134,-,2869.0,1114.0,False,False,1,693,693,100.0,93.506,1026,0.0
GCF_050947815.1,Fusarium sambucinum,T-2/HT-2 *,TRI,NC_139293.1,GCF_050947815.1|NC_139293.1|L1,1,TRI4,3775249,3776989,+,1114.0,870.0,False,False,4,1563,1563,100.0,92.8614117272148,2280,0.0
GCF_050947815.1,Fusarium sambucinum,T-2/HT-2 *,TRI,NC_139293.1,GCF_050947815.1|NC_139293.1|L1,1,TRI3,3777860,3779627,-,870.0,874.0,False,False,3,1560,1386,88.84615384615384,91.27600144196109,1891,0.0
GCF_050947815.1,Fusarium sambucinum,T-2/HT-2 *,TRI,NC_139293.1,GCF_050947815.1|NC_139293.1|L1,1,TRI7,3780502,3781917,-,874.0,657.0,False,False,2,1398,1366,97.7110157367668,91.81270175438596,1907,0.0
GCF_050947815.1,Fusarium sambucinum,T-2/HT-2 *,TRI,NC_139293.1,GCF_050947815.1|NC_139293.1|L1,1,TRI8,3782575,3783918,+,657.0,,False,False,1,1341,1341,100.0,91.295,1831,0.0
GCF_050947815.1,Fusarium sambucinum,T-2/HT-2 *,TRI,NC_139293.1,GCF_050947815.1|NC_139293.1|L2,2,TRI101,4541598,4544097,-,,1343.0,False,False,2,2469,2467,99.91899554475496,90.86121754953498,3294,0.0
GCF_050947815.1,Fusarium sambucinum,T-2/HT-2 *,TRI,NC_139293.1,GCF_050947815.1|NC_139293.1|L2,2,TRI201,4545441,4546809,-,1343.0,1513.0,False,False,3,1267,1266,99.92107340173638,90.66679215686275,1681,0.0
GCF_050947815.1,Fusarium sambucinum,T-2/HT-2 *,TRI,NC_139293.1,GCF_050947815.1|NC_139293.1|L2,2,TRI22,4548323,4550114,+,1513.0,,False,False,3,1681,1678,99.82153480071386,92.34430801186944,2379,0.0
GCF_050947815.1,Fusarium sambucinum,T-2/HT-2 *,TRI,NC_139294.1,GCF_050947815.1|NC_139294.1|L1,1,TRI16,58508,59554,-,,,False,False,1,1482,1047,70.64777327935222,88.263,1253,0.0
